pitcher,player_name,pitch_type,stuff_plus_career,total_pitches
621112,"Blackburn, Paul",FF,90.2,727
694462,"Waldrep, Hurston",SI,90.2,159
676641,"Sulser, Beau",FF,90.2,134
666818,"Frías, Luis",FF,90.2,540
542947,"Bleier, Richard",CH,90.2,53
656457,"Gilbert, Tyler",KC,90.2,64
666168,"Thompson, Mason",CU,90.2,73
702070,"Cameron, Noah",CU,90.2,545
543056,"Coulombe, Danny",FF,90.2,494
663795,"Hagenman, Justin",CH,90.2,88
643410,"Leiter Jr., Mark",FC,90.2,402
687473,"Gusto, Ryan",CU,90.2,263
571946,"Miller, Shelby",SL,90.1,185
657097,"Webb, Jacob",ST,90.1,694
518813,"Holland, Greg",SL,90.1,482
663567,"Lambert, Peter",FF,90.1,1284
642130,"Taylor, Blake",SL,90.1,299
656232,"Bielak, Brandon",FF,90.1,953
687849,"Kent, Zak",FF,90.1,188
642028,"Rogers, Josh",SI,90.1,58
694646,"McDermott, Chayce",FF,90.1,105
656794,"Newcomb, Sean",SV,90.0,596
621112,"Blackburn, Paul",CH,90.0,822
686790,"McDonald, Trevor",SL,90.0,214
668665,"Nogosek, Stephen",FC,90.0,189
592254,"De León, José",CH,90.0,146
502043,"Gibson, Kyle",FF,90.0,1473
596049,"Morimando, Shawn",CU,90.0,50
678394,"Bello, Brayan",ST,90.0,1527
642520,"Garabito, Gerson",CH,90.0,57
693855,"Seymour, Ian",SI,90.0,140
548389,"Stripling, Ross",FC,90.0,216
667725,"Tyler, Kyle",CU,90.0,165
656427,"Flaherty, Jack",FC,90.0,218
656212,"Barnes, Charlie",SL,90.0,159
543594,"Nolin, Sean",FC,90.0,115
650496,"Mejía, J.C.",FF,90.0,158
592288,"Emanuel, Kent",ST,89.9,154
621114,"Burr, Ryan",FF,89.9,595
456501,"Cueto, Johnny",SL,89.9,995
607968,"Rucinski, Drew",SI,89.9,93
806188,"Gibson, Cade",SI,89.9,215
676961,"Boushley, Caleb",SL,89.9,99
681066,"Bush, Ky",FF,89.9,167
675540,"Curry, Xzavion",FF,89.9,1137
669194,"Nelson, Ryne",ST,89.9,87
606965,"Devenski, Chris",ST,89.9,55
666207,"Pint, Riley",SL,89.8,90
527054,"Teheran, Julio",CH,89.8,127
686973,"Varland, Louis",SL,89.8,793
594943,"Neal, Zach",CH,89.8,85
543594,"Nolin, Sean",FF,89.8,230
680686,"Gray, Josiah",FC,89.8,503
622065,"Young, Alex",SI,89.8,737
543056,"Coulombe, Danny",SI,89.8,422
592254,"De León, José",ST,89.8,51
606424,"García, Jarlín",SL,89.8,542
592789,"Syndergaard, Noah",SL,89.8,472
621076,"Kaprielian, James",SI,89.8,409
592716,"Sampson, Adrian",FF,89.8,613
666200,"Luzardo, Jesús",ST,89.7,1422
656427,"Flaherty, Jack",SL,89.7,3033
676596,"Fleming, Josh",CU,89.7,318
657093,"Watkins, Spenser",CH,89.7,123
641672,"Hatch, Thomas",CH,89.7,231
676130,"Buttó, José",ST,89.7,223
605242,"Fulmer, Michael",CH,89.7,264
669713,"Wesneski, Hayden",FF,89.7,1115
605280,"Holmes, Clay",CH,89.7,555
630023,"Chirinos, Yonny",SI,89.7,840
518633,"Duffy, Danny",SL,89.7,184
663765,"Woodford, Jake",ST,89.7,899
672851,"Adon, Joan",FF,89.7,1189
664062,"Gonsolin, Tony",CU,89.7,684
607259,"Martinez, Nick",SL,89.7,397
669947,"Scholtens, Jesse",SL,89.7,775
592346,"González, Chi Chi",FF,89.6,875
452657,"Lester, Jon",FF,89.6,741
518876,"Kelly, Merrill",SI,89.6,1969
476595,"Luetge, Lucas",SL,89.6,255
643230,"Brault, Steven",SL,89.6,104
605155,"Brewer, Colten",FF,89.6,158
666159,"Manning, Matt",CU,89.6,519
641743,"Kay, Anthony",ST,89.6,224
543594,"Nolin, Sean",CU,89.6,68
688138,"Evans, Logan",SI,89.6,226
608328,"De Jong, Chase",CU,89.6,452
681892,"Funderburk, Kody",ST,89.6,413
663460,"Bubic, Kris",SL,89.6,315
571578,"Corbin, Patrick",SL,89.6,4909
519293,"Smith, Will",CU,89.6,381
621295,"Wittgren, Nick",FF,89.6,898
657508,"Baumann, Mike",SL,89.6,708
676961,"Boushley, Caleb",SI,89.6,207
672391,"Ort, Kaleb",ST,89.5,513
571945,"Mikolas, Miles",SL,89.5,3199
687606,"Schultz, Paxton",FC,89.5,271
642121,"Sulser, Cole",FC,89.5,138
666205,"Muller, Kyle",CH,89.5,175
696149,"Chandler, Bubba",ST,89.5,67
673540,"Senga, Kodai",SI,89.5,114
608372,"Sugano, Tomoyuki",CU,89.4,307
501593,"Avilán, Luis",CH,89.4,54
658648,"Avila, Pedro",FF,89.4,846
659262,"Espinoza, Anderson",SL,89.4,75
669438,"Englert, Mason",FF,89.4,580
673540,"Senga, Kodai",ST,89.4,360
669145,"Zimmermann, Bruce",CH,89.4,541
641712,"Hudson, Dakota",FF,89.4,971
579328,"Kikuchi, Yusei",FC,89.4,983
621076,"Kaprielian, James",FF,89.4,2599
681806,"Wantz, Andrew",SL,89.4,77
676534,"Faucher, Calvin",CU,89.4,548
681676,"Fernandez, Ryan",FC,89.4,124
666659,"Lao, Sauryn",SL,89.4,89
607216,"Krehbiel, Joey",FF,89.4,388
666154,"Kauffmann, Karl",CH,89.4,117
656302,"Cease, Dylan",KC,89.4,2015
621097,"Waguespack, Jacob",FF,89.3,103
679525,"Marsh, Alec",SI,89.3,394
543475,"Lyles, Jordan",SI,89.3,1158
643290,"Dunn, Justin",SL,89.3,242
681857,"Olson, Reese",FF,89.3,1191
660906,"Pérez, Francisco",SI,89.3,65
642203,"Widener, Taylor",CH,89.3,195
693821,"Elder, Bryce",FC,89.3,113
608379,"Wacha, Michael",SL,89.2,671
623474,"Herget, Jimmy",CH,89.2,146
451584,"Davis, Wade",SI,89.2,50
621112,"Blackburn, Paul",SI,89.2,1842
621348,"Clay, Sam",SL,89.2,195
543294,"Hendricks, Kyle",SI,89.2,4082
543548,"Milone, Tommy",FF,89.2,236
656492,"Griffin, Foster",CU,89.2,100
643778,"Webb, Tyler",SI,89.2,111
641743,"Kay, Anthony",CU,89.2,68
594577,"Mayers, Mike",CH,89.2,66
669135,"Sceroler, Mac",FF,89.2,111
642232,"Yarbrough, Ryan",FC,89.1,2307
621082,"Lemoine, Jake",SI,89.1,171
571945,"Mikolas, Miles",FF,89.1,3568
640444,"Crowe, Wil",CU,89.1,227
594795,"Dayton, Grant",CU,89.1,87
502239,"Cahill, Trevor",KC,89.0,142
668684,"Tully, Tanner",FF,89.0,69
605400,"Nola, Aaron",CH,89.0,2239
453178,"Kennedy, Ian",CH,89.0,72
641447,"Castano, Daniel",CH,89.0,74
686973,"Varland, Louis",ST,89.0,207
665733,"Santos, Antonio",FF,89.0,105
681293,"Arrighetti, Spencer",CH,89.0,324
571521,"Brothers, Rex",FF,89.0,654
425794,"Wainwright, Adam",CH,89.0,479
621295,"Wittgren, Nick",SL,88.9,331
425844,"Greinke, Zack",FC,88.9,556
683409,"Chivilli, Angel",FF,88.9,683
605200,"Davies, Zach",CU,88.9,403
675540,"Curry, Xzavion",SL,88.9,758
641447,"Castano, Daniel",FF,88.9,200
571479,"Bellatti, Andrew",CH,88.9,71
701519,"Adams, Travis",SL,88.9,133
689266,"Dodd, Dylan",FF,88.9,278
528748,"Castellanos, Humberto",FC,88.9,243
656629,"Kopech, Michael",CH,88.9,165
607219,"Romano, Sal",SI,88.9,266
455119,"Martin, Chris",ST,88.8,56
468504,"Chacín, Jhoulys",SI,88.8,640
458708,"Tomlin, Josh",CU,88.8,231
829272,"Ogasawara, Shinnosuke",FF,88.8,261
815083,"Farris, Mitch",FF,88.8,343
643230,"Brault, Steven",FF,88.8,247
628317,"Maeda, Kenta",CU,88.8,129
592717,"Sanchez, Aaron",CH,88.8,226
592791,"Taillon, Jameson",CH,88.8,947
696136,"Wicks, Jordan",SL,88.8,51
643400,"Knight, Dusten",FC,88.8,61
446321,"Detwiler, Ross",FF,88.8,416
664350,"Sánchez, Sixto",FF,88.8,200
642520,"Garabito, Gerson",SI,88.8,55
689690,"Jacob, Alek",SI,88.7,159
595881,"Beede, Tyler",FF,88.7,344
656548,"Holloway, Jordan",FF,88.7,221
542960,"Brach, Brad",FF,88.7,275
676606,"Margevicius, Nick",FF,88.7,186
592314,"Foltynewicz, Mike",FF,88.7,658
669022,"Gore, MacKenzie",FC,88.7,638
696131,"Black, Mason",ST,88.7,168
615698,"Quantrill, Cal",FF,88.7,1689
660546,"Díaz, Yennsy",CH,88.6,126
543475,"Lyles, Jordan",SL,88.6,267
665871,"Assad, Javier",FF,88.6,1043
547184,"Kelly, Michael",FF,88.6,413
642233,"Yardley, Eric",CU,88.6,64
668678,"Gallen, Zac",SL,88.6,1215
694819,"Misiorowski, Jacob",CH,88.6,71
542881,"Anderson, Tyler",SI,88.6,727
607231,"Gant, John",SI,88.6,708
542882,"Andriese, Matt",CU,88.6,108
656492,"Griffin, Foster",FC,88.6,376
622554,"Domínguez, Seranthony",CU,88.5,55
608334,"Fulmer, Carson",ST,88.5,54
689266,"Dodd, Dylan",SL,88.5,162
547001,"Poteet, Cody",SI,88.5,109
628317,"Maeda, Kenta",FF,88.5,1404
682175,"Jacques, Joe",ST,88.5,152
434378,"Verlander, Justin",ST,88.5,206
669062,"Miller, Erik",ST,88.5,208
445213,"Kintzler, Brandon",SI,88.5,380
650496,"Mejía, J.C.",CH,88.5,113
676637,"Sanders, Phoenix",SL,88.5,109
663776,"Sandoval, Patrick",FF,88.5,1796
694361,"Klein, Will",ST,88.5,99
663531,"Allen, Logan",FF,88.5,503
656970,"Smeltzer, Devin",FF,88.4,596
605541,"Wright Jr., Mike",SI,88.4,72
641540,"Dunning, Dane",KC,88.4,259
686228,"Burgos, Juan",SI,88.4,72
663531,"Allen, Logan",FC,88.4,103
458708,"Tomlin, Josh",FF,88.4,182
547943,"Ryu, Hyun Jin",FF,88.4,1315
542960,"Brach, Brad",SL,88.4,75
664353,"Urquidy, José",CU,88.4,661
664045,"Eshelman, Thomas",SI,88.4,186
519326,"Strickland, Hunter",CH,88.3,71
663969,"Phillips, Tyler",FF,88.3,210
528748,"Castellanos, Humberto",FF,88.3,224
656605,"Keller, Mitch",CU,88.3,1496
544931,"Strasburg, Stephen",SI,88.3,87
544727,"Familia, Jeurys",FS,88.3,118
677958,"Rocker, Kumar",CH,88.3,130
453562,"Arrieta, Jake",CU,88.3,269
681217,"Silseth, Chase",SL,88.3,112
622503,"Crismatt, Nabil",SI,88.3,353
669373,"Skubal, Tarik",FS,88.2,59
607560,"Harper, Ryne",FF,88.2,124
656427,"Flaherty, Jack",SI,88.2,217
663978,"Paddack, Chris",CU,88.2,883
669169,"Heasley, Jonathan",ST,88.2,52
544931,"Strasburg, Stephen",FF,88.2,108
695076,"Lowder, Rhett",SI,88.2,340
572971,"Keuchel, Dallas",FC,88.2,1008
572143,"Smith, Burch",CU,88.2,345
669438,"Englert, Mason",SI,88.2,178
676661,"Lazar, Max",KC,88.1,224
451584,"Davis, Wade",FF,88.1,310
533167,"Shoemaker, Matt",SL,88.1,261
622446,"Rodriguez, Jefry",SI,88.1,95
670056,"Baragar, Caleb",SL,88.1,57
664353,"Urquidy, José",FC,88.1,128
533167,"Shoemaker, Matt",SI,88.1,175
649144,"Wells, Alex",SL,88.1,121
656849,"Peterson, David",SL,88.1,2320
621052,"Reyes, Alex",CU,88.1,105
663436,"Martin, Davis",SI,88.1,397
674003,"Bradford, Cody",FC,88.1,132
687924,"Aguiar, Julian",FF,88.1,190
683155,"Estes, Joey",SI,88.1,80
621082,"Lemoine, Jake",SL,88.0,74
453562,"Arrieta, Jake",CH,88.0,142
593958,"Rodriguez, Eduardo",FC,88.0,2048
594986,"Ryan, Kyle",SI,88.0,86
675921,"Howard, Spencer",FC,88.0,112
682052,"Lopez, Jacob",FC,88.0,441
593372,"Martinez, Carlos",FF,88.0,351
668676,"Plesac, Zach",FF,88.0,2107
608344,"Irvin, Cole",FF,87.9,2783
622608,"Senzatela, Antonio",FF,87.9,3760
605488,"Springs, Jeffrey",FC,87.9,167
667427,"Jackson, Zach",FF,87.9,698
518886,"Kimbrel, Craig",ST,87.9,55
570488,"Valdez, Phillips",SL,87.9,72
571945,"Mikolas, Miles",ST,87.9,240
670950,"Richards, Trevor",SL,87.8,355
666159,"Manning, Matt",SL,87.8,215
681882,"Selby, Colin",KC,87.8,131
452657,"Lester, Jon",FC,87.8,608
571676,"Frankoff, Seth",FF,87.8,103
658431,"Medina, Adonis",SL,87.8,116
667376,"Sánchez, Miguel",FF,87.8,260
664682,"Meisinger, Ryan",FF,87.8,56
641755,"Kinley, Tyler",FF,87.8,1498
641302,"Alexander, Tyler",SL,87.8,210
658305,"García, Edgar",FF,87.8,51
665871,"Assad, Javier",CU,87.7,380
668687,"Scrubb, Andre",KC,87.7,147
641726,"Jefferies, Daulton",FC,87.7,125
592858,"Wick, Rowan",FC,87.7,195
572403,"VerHagen, Drew",CU,87.7,56
641703,"Honeywell, Brent",FF,87.7,820
605280,"Holmes, Clay",FF,87.7,149
607067,"Rea, Colin",FS,87.6,847
679525,"Marsh, Alec",ST,87.6,320
663765,"Woodford, Jake",CU,87.6,295
502179,"Espino, Paolo",CH,87.6,211
656232,"Bielak, Brandon",CU,87.6,241
642083,"Slegers, Aaron",FF,87.6,94
571945,"Mikolas, Miles",SI,87.6,2915
598286,"Ramirez, Nick",FC,87.6,58
663531,"Allen, Logan",SI,87.6,79
641712,"Hudson, Dakota",SI,87.6,1818
674072,"Henry, Tommy",SI,87.5,136
641482,"Cortes, Nestor",CH,87.5,613
641540,"Dunning, Dane",SL,87.5,2190
643410,"Leiter Jr., Mark",FF,87.5,404
607560,"Harper, Ryne",SL,87.5,88
452027,"Albers, Andrew",FF,87.5,116
702674,"Dana, Caden",FF,87.5,361
607457,"Barraclough, Kyle",SL,87.5,183
642092,"Smith, Riley",CH,87.5,182
667725,"Tyler, Kyle",FC,87.5,379
593958,"Rodriguez, Eduardo",SL,87.4,624
596057,"Norris, Daniel",SL,87.4,223
656412,"Faedo, Alex",FF,87.4,1382
660593,"Reyes, Denyi",SL,87.4,81
641582,"Foster, Matt",CU,87.4,53
573062,"Northcraft, Aaron",SI,87.4,83
592229,"Covey, Dylan",FC,87.4,197
503285,"O'Day, Darren",SL,87.4,276
663465,"Allard, Kolby",CH,87.3,710
519443,"Workman, Brandon",FC,87.3,71
656412,"Faedo, Alex",SI,87.3,55
808963,"Sasaki, Roki",FF,87.3,775
608648,"Duffey, Tyler",SL,87.3,92
669169,"Heasley, Jonathan",CU,87.3,373
657248,"Otto Jr., Glenn",CH,87.3,168
570632,"Ureña, José",FF,87.3,684
502179,"Espino, Paolo",FF,87.2,1934
500610,"Guerra, Deolis",SI,87.2,85
663568,"Kolek, Stephen",ST,87.2,206
664199,"Clarke, Taylor",ST,87.2,198
683155,"Estes, Joey",CH,87.2,222
656457,"Gilbert, Tyler",ST,87.2,254
547179,"Lorenzen, Michael",ST,87.2,853
621129,"Cody, Kyle",FF,87.2,82
592836,"Walker, Taijuan",FF,87.1,2507
671131,"Rutledge, Jackson",FS,87.1,126
670810,"Gillaspie, Logan",ST,87.1,55
518553,"Cishek, Steve",SL,87.1,917
641302,"Alexander, Tyler",CH,87.1,1295
645261,"Alcantara, Sandy",ST,87.1,98
543766,"Shaw, Bryan",CU,87.1,268
623451,"Stephens, Jackson",FF,87.1,347
663629,"Small, Ethan",FF,87.1,70
687064,"Young, Brandon",FC,87.0,86
596271,"Lawrence, Casey",FF,87.0,134
452657,"Lester, Jon",CH,87.0,431
693821,"Elder, Bryce",SI,87.0,3143
663941,"Beck, Tristan",CU,87.0,244
656290,"Carlton, Drew",SL,87.0,61
656657,"Logue, Zach",CU,87.0,159
458681,"Lynn, Lance",CH,87.0,540
656492,"Griffin, Foster",SI,87.0,116
675912,"Lowther, Zac",SL,87.0,75
689017,"Knack, Landon",KC,87.0,275
528748,"Castellanos, Humberto",CH,86.9,153
592831,"Wade, Konner",FC,86.9,76
643778,"Webb, Tyler",FF,86.9,152
656353,"Davidson, Tucker",FF,86.9,846
664350,"Sánchez, Sixto",FC,86.9,220
663947,"Holton, Tyler",SI,86.8,829
656954,"Sheffield, Justus",SL,86.8,531
607536,"Freeland, Kyle",SI,86.8,2197
543243,"Gray, Sonny",CH,86.8,644
666205,"Muller, Kyle",CU,86.8,456
663362,"Waldron, Matt",FF,86.7,691
668834,"McGee, Easton",CU,86.7,66
663465,"Allard, Kolby",SI,86.7,86
642545,"Barria, Jaime",FF,86.7,903
622608,"Senzatela, Antonio",SI,86.7,143
572971,"Keuchel, Dallas",SI,86.7,1946
622379,"Castillo, Luis F.",FF,86.6,77
596133,"Weaver, Luke",SL,86.6,303
678368,"Bellozo, Valente",CU,86.6,195
676614,"Sammons, Bryan",FC,86.6,95
593833,"Suero, Wander",CU,86.6,64
543859,"Tonkin, Michael",ST,86.6,133
547942,"Kim, Kwang Hyun",FF,86.6,729
593372,"Martinez, Carlos",SL,86.6,291
605177,"Chafin, Andrew",FF,86.6,981
642758,"Acevedo, Domingo",FF,86.5,595
457918,"Happ, J.A.",CH,86.5,322
572888,"Greene, Shane",SI,86.5,157
641501,"Danish, Tyler",CH,86.5,98
693855,"Seymour, Ian",FC,86.5,214
660261,"Fujinami, Shintaro",ST,86.4,84
452657,"Lester, Jon",SI,86.4,398
643615,"Zeuch, T.J.",SI,86.4,263
676440,"Bibee, Tanner",SI,86.4,646
573186,"Stroman, Marcus",FS,86.4,1252
630023,"Chirinos, Yonny",FF,86.4,85
544365,"Banuelos, Manny",SL,86.4,114
500779,"Quintana, Jose",CH,86.4,2193
664028,"Kennedy, Brett",FF,86.4,132
596001,"Junis, Jakob",FF,86.3,454
694738,"Roupp, Landen",CH,86.3,605
630023,"Chirinos, Yonny",SL,86.3,545
664042,"Lakins, Travis",FF,86.3,257
656457,"Gilbert, Tyler",FC,86.3,742
489119,"Miley, Wade",SI,86.3,87
622065,"Young, Alex",FF,86.3,127
573186,"Stroman, Marcus",SL,86.2,653
570666,"Cessa, Luis",FF,86.2,557
548389,"Stripling, Ross",SI,86.2,460
542881,"Anderson, Tyler",SL,86.2,132
453281,"LeBlanc, Wade",SI,86.2,190
650530,"Garcia, Bryan",SI,86.2,387
519293,"Smith, Will",FF,86.2,1529
621248,"Garza Jr., Ralph",FF,86.2,157
687922,"Lucas, Easton",CH,86.2,92
543294,"Hendricks, Kyle",CU,86.2,1046
489119,"Miley, Wade",FF,86.2,857
686747,"La Sorsa, Joe",CH,86.1,58
682610,"Muñoz, Roddery",CH,86.1,138
605498,"Suárez, Andrew",FF,86.1,240
548389,"Stripling, Ross",SL,86.1,1332
628317,"Maeda, Kenta",SI,86.1,366
689672,"Thorpe, Drew",SL,86.1,105
689520,"Laweryson, Cody",FF,86.1,75
641771,"Kuhl, Chad",CH,86.1,354
667498,"Dugger, Robert",SI,86.1,53
605135,"Bassitt, Chris",SL,86.0,655
665871,"Assad, Javier",FC,86.0,1399
669212,"Morgan, Eli",CU,86.0,52
663773,"Hoeing, Bryan",FF,86.0,152
670124,"Oller, Adam",SL,86.0,120
676092,"Snider, Collin",SI,86.0,509
622694,"Hernández, Elieser",FC,85.9,71
641771,"Kuhl, Chad",SI,85.9,1440
667725,"Tyler, Kyle",SL,85.9,123
671790,"Bolaños, Ronald",FF,85.9,52
543351,"Jackson, Jay",CH,85.8,58
666159,"Manning, Matt",CH,85.8,251
605156,"Brooks, Aaron",SI,85.7,99
686730,"Spiers, Carson",CH,85.7,243
600986,"Vieira, Thyago",SL,85.7,266
663465,"Allard, Kolby",CU,85.7,412
670046,"Rosenberg, Kenny",FF,85.6,517
702352,"Bivens, Spencer",FC,85.6,412
642231,"Yacabonis, Jimmy",ST,85.6,169
656266,"Bukauskas, J.B.",FF,85.6,124
592789,"Syndergaard, Noah",FF,85.6,573
676265,"Abbott, Cory",SL,85.6,290
446321,"Detwiler, Ross",CU,85.5,67
594943,"Neal, Zach",SI,85.5,126
595191,"Eickhoff, Jerad",SL,85.5,102
446372,"Kluber, Corey",SI,85.5,1244
431148,"Kazmir, Scott",FF,85.5,111
608379,"Wacha, Michael",FF,85.5,3680
623485,"Goudeau, Ashton",FF,85.3,460
642028,"Rogers, Josh",FF,85.3,503
468504,"Chacín, Jhoulys",FF,85.3,146
543606,"Odorizzi, Jake",SL,85.3,261
453562,"Arrieta, Jake",SI,85.3,915
445926,"Chavez, Jesse",SI,85.3,1051
685299,"Gordon, Tanner",FF,85.2,1159
649144,"Wells, Alex",CU,85.2,146
686701,"Bergert, Ryan",CH,85.2,99
518516,"Bumgarner, Madison",CH,85.1,485
656818,"Overton, Connor",FF,85.1,270
592233,"Crichton, Stefan",SI,85.1,270
548389,"Stripling, Ross",FF,85.1,2346
571578,"Corbin, Patrick",FF,85.1,1986
593974,"Peralta, Wandy",FF,85.1,116
453281,"LeBlanc, Wade",FF,85.1,119
605138,"Benjamin, Wes",CU,85.1,68
666154,"Kauffmann, Karl",FF,85.1,106
608344,"Irvin, Cole",SL,85.1,401
642834,"Bermúdez, Jonathan",FF,85.0,60
572971,"Keuchel, Dallas",FF,85.0,131
502624,"Anderson, Chase",SI,85.0,308
686796,"Walston, Blake",FC,85.0,58
676424,"Bettinger, Alec",FF,85.0,127
434671,"Sánchez, Aníbal",FC,84.9,336
687473,"Gusto, Ryan",CH,84.9,168
621057,"Garza, Justin",SL,84.9,53
596082,"Reed, Jake",SL,84.8,236
644429,"Severino, Anderson",FF,84.8,86
650204,"Ruiz, Norge",FF,84.8,161
670124,"Oller, Adam",CH,84.8,211
592716,"Sampson, Adrian",SI,84.8,764
666129,"Garrett, Braxton",SL,84.8,509
701643,"Hartwig, Grant",ST,84.8,200
592836,"Walker, Taijuan",SI,84.8,2385
666721,"Castillo, Max",FF,84.7,444
660906,"Pérez, Francisco",CH,84.6,58
641682,"Hendrix, Ryan",FF,84.5,233
676720,"Romero, Tommy",FF,84.5,107
664141,"Brubaker, JT",CH,84.5,373
518516,"Bumgarner, Madison",SI,84.5,73
656620,"Klobosits, Gabe",FF,84.5,127
605288,"Houser, Adrian",CU,84.4,1113
593144,"Rodríguez, Richard",SL,84.4,131
608566,"Márquez, Germán",FF,84.4,3213
456501,"Cueto, Johnny",FC,84.4,468
592773,"Stanek, Ryne",ST,84.3,98
689690,"Jacob, Alek",ST,84.3,64
660593,"Reyes, Denyi",CH,84.3,53
593604,"Baldonado, Alberto",SL,84.3,74
641501,"Danish, Tyler",SI,84.3,242
656818,"Overton, Connor",ST,84.3,52
643361,"Herget, Kevin",FF,84.2,351
688497,"Rashi, Taylor",FF,84.2,178
665621,"García, Rony",CH,84.1,97
669432,"Rogers, Trevor",SI,84.1,952
592346,"González, Chi Chi",SI,84.1,167
693821,"Elder, Bryce",FF,84.1,1176
664045,"Eshelman, Thomas",CH,84.1,63
678394,"Bello, Brayan",SL,84.0,526
543475,"Lyles, Jordan",CU,84.0,1303
680686,"Gray, Josiah",CH,84.0,72
669461,"Liberatore, Matthew",FF,84.0,1976
541640,"Ramírez, Erasmo",CH,83.9,74
685503,"Arihara, Kohei",SI,83.9,204
688497,"Rashi, Taylor",FS,83.9,78
593140,"Feliz, Michael",FF,83.9,215
672710,"Contreras, Roansy",CH,83.8,113
690155,"Pushard, Matt",FF,83.8,65
666204,"Jiménez, Dany",FF,83.7,529
656981,"Solomon, Peter",FF,83.6,245
681035,"Scott, Christian",SL,83.6,146
663485,"Sands, Cole",FS,83.5,646
643493,"Pruitt, Austin",CU,83.5,278
571578,"Corbin, Patrick",SI,83.5,5201
572971,"Keuchel, Dallas",SL,83.4,370
608652,"Farrell, Luke",FF,83.4,328
682227,"Williamson, Brandon",FF,83.4,900
669796,"Hernandez, Jose E.",CH,83.4,94
660906,"Pérez, Francisco",FF,83.3,277
670241,"Vines, Darius",FF,83.3,199
680604,"Castaño, Blas",SI,83.3,51
687134,"Blalock, Bradley",FF,83.2,741
434671,"Sánchez, Aníbal",FF,83.2,215
642216,"Winans, Allan",FF,83.2,120
451584,"Davis, Wade",KC,83.2,151
542888,"Armstrong, Shawn",SV,83.2,208
547943,"Ryu, Hyun Jin",FC,83.2,889
626929,"Thorpe, Lewis",SL,83.2,78
434671,"Sánchez, Aníbal",SL,83.2,70
605507,"Thompson, Zach",CH,83.1,329
666659,"Lao, Sauryn",FF,83.1,55
621381,"Strahm, Matt",CH,83.1,66
672552,"O'Loughlin, Jack",FF,83.1,92
605276,"Hess, David",SL,83.1,140
621098,"Hanhold, Eric",FF,83.1,94
683627,"Molina, Anthony",FF,83.0,753
641726,"Jefferies, Daulton",FF,83.0,86
502171,"Cobb, Alex",FF,83.0,69
669796,"Hernandez, Jose E.",FF,83.0,285
668964,"Myers, Tobias",FC,83.0,721
595345,"Okert, Steven",CH,82.9,52
663978,"Paddack, Chris",FC,82.9,456
668909,"Williams, Gavin",CH,82.8,152
429722,"Santana, Ervin",FF,82.8,480
623433,"Anderson, Nick",FF,82.7,533
594902,"Lively, Ben",CH,82.7,418
519043,"Moore, Matt",FC,82.7,112
663554,"Mize, Casey",KC,82.6,303
660365,"Yang, Hyeon-Jong",SL,82.6,136
676568,"Vanasco, Ricky",FF,82.6,74
669211,"Akin, Keegan",CU,82.5,59
663687,"Harris, Hogan",FC,82.5,210
533167,"Shoemaker, Matt",FF,82.3,258
621248,"Garza Jr., Ralph",CH,82.3,97
607188,"Faria, Jake",FF,82.2,358
685503,"Arihara, Kohei",SL,82.2,177
676710,"Crawford, Kutter",CH,82.2,66
689672,"Thorpe, Drew",FF,82.1,232
669060,"Wilson, Bryse",CH,82.1,617
663903,"Singer, Brady",CH,82.0,486
607536,"Freeland, Kyle",CH,82.0,1501
649144,"Wells, Alex",CH,82.0,104
605200,"Davies, Zach",FC,81.9,492
457915,"Guerra, Javy",FF,81.9,68
682610,"Muñoz, Roddery",SL,81.9,438
650668,"Mejía, Humberto",FF,81.9,181
669145,"Zimmermann, Bruce",SI,81.9,186
592789,"Syndergaard, Noah",CH,81.8,717
458681,"Lynn, Lance",CU,81.8,816
517008,"Colomé, Alex",FF,81.8,449
622766,"Díaz, Miguel",FF,81.8,314
623167,"Flexen, Chris",FF,81.8,4020
659262,"Espinoza, Anderson",FF,81.8,229
503449,"Peralta, Wily",FF,81.8,583
702795,"Loutos, Ryan",FF,81.7,107
666154,"Kauffmann, Karl",SL,81.7,98
457918,"Happ, J.A.",SI,81.7,471
607968,"Rucinski, Drew",SL,81.6,106
802419,"Harrington, Thomas",FF,81.6,81
643400,"Knight, Dusten",FF,81.6,72
650347,"Madero, Luís",FF,81.6,79
665854,"Oviedo, Luis",FF,81.6,293
663567,"Lambert, Peter",SV,81.5,195
622075,"Almonte, Yency",SL,81.5,194
660623,"Ynoa, Huascar",FF,81.4,718
694462,"Waldrep, Hurston",FF,81.4,53
607231,"Gant, John",CU,81.4,110
448179,"Hill, Rich",CH,81.3,214
453284,"Parker, Blake",FF,81.3,330
676194,"Tetreault, Jackson",FC,81.3,116
665621,"García, Rony",CU,81.2,279
663989,"Vespi, Nick",SL,81.2,221
607192,"Glasnow, Tyler",KC,81.1,179
425794,"Wainwright, Adam",FF,81.1,762
650644,"Civale, Aaron",FS,81.1,535
594902,"Lively, Ben",FC,81.1,124
676220,"Elledge, Seth",SL,81.1,66
543475,"Lyles, Jordan",CH,81.0,834
596295,"Gomber, Austin",FF,81.0,3983
457918,"Happ, J.A.",SL,81.0,403
678368,"Bellozo, Valente",FF,80.9,791
641853,"McKay, David",FF,80.9,80
596133,"Weaver, Luke",KC,80.9,266
425844,"Greinke, Zack",FF,80.7,2535
527048,"Pérez, Martín",FC,80.7,2688
657093,"Watkins, Spenser",FF,80.7,1070
